name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
Tomcat,6.0.389418,org.apache.catalina.valves.ValveBase,24.2,1,15,33,50,189,19,0,21,0.933333333,376,1,3,0,0.174603175,0,0,15.63636364,2,1,0
Tomcat,6.0.389418,org.apache.catalina.startup.Tool,4.4,1,0,3,30,0,0,0,2,0.611111111,368,1,0,0,0.333333333,0,0,89.5,15,4,0
Tomcat,6.0.389418,javax.el.ELContext,11,1,3,0,15,35,0,0,10,0.851851852,66,1,0,0,0.3,0,0,5.3,2,1,0
Tomcat,6.0.389418,org.apache.coyote.http11.Http11AprProcessor,50.6,1,0,41,210,777,1,0,33,0.912345679,2793,1,8,0,0.115277778,0,0,58.93478261,44,4.6304,1
Tomcat,6.0.389418,org.apache.tomcat.util.digester.Rule,14.3,1,28,40,14,56,40,0,13,0.75,65,1,1,0,0.423076923,0,0,3.846153846,1,0.8462,0
Tomcat,6.0.389418,org.apache.catalina.core.StandardContext,277.2,2,0,63,511,29258,17,0,231,0.980867738,7956,1,12,0.21630094,0.054354013,2,19,30.21031746,17,2.0238,1
Tomcat,6.0.389418,org.apache.catalina.startup.SetSessionConfig,2.2,2,0,2,4,0,1,0,2,0,21,1,0,0.916666667,0.666666667,0,0,9,1,0.5,0
Tomcat,6.0.389418,javax.servlet.GenericServlet,14.3,1,1,0,23,72,0,0,13,0.416666667,78,1,1,0,0.256410256,0,0,4.923076923,1,0.9231,0
Tomcat,6.0.389418,org.apache.catalina.authenticator.SavedRequest,20.9,1,0,2,28,111,1,0,19,0.875,173,1,1,0,0.263157895,0,0,7.684210526,2,1.0526,1
Tomcat,6.0.389418,javax.servlet.jsp.tagext.JspIdConsumer,1.1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.DateTool,9.9,1,0,3,21,22,2,0,7,0.913461538,205,0.692307692,1,0,0.1875,0,0,20.33333333,3,1.1111,0
Tomcat,6.0.389418,org.apache.catalina.ant.JMXGetTask,6.6,5,0,2,14,0,0,0,6,0.4,77,1,0,0.931506849,0.666666667,2,2,11.5,1,0.8333,0
Tomcat,6.0.389418,org.apache.tomcat.util.http.BaseRequest,34.1,1,0,3,59,283,0,0,31,0.904545455,518,0.045454545,14,0,0.264516129,0,0,15,3,1.0645,0
Tomcat,6.0.389418,org.apache.catalina.ssi.SSIFlastmod,3.3,1,0,5,18,3,1,0,2,2,104,0,0,0,0.5,0,0,33.66666667,4,1.6667,0
Tomcat,6.0.389418,org.apache.catalina.authenticator.FormAuthenticator,13.2,3,0,19,114,42,0,0,5,0.848484848,811,1,0,0.827586207,0.409090909,1,3,66.33333333,5,1.3333,1
Tomcat,6.0.389418,org.apache.jasper.compiler.JspDocumentParser,33,2,0,48,180,263,1,0,17,0.845648604,2215,1,8,0.377777778,0.150862069,1,2,72.13333333,4,1.1667,0
Tomcat,6.0.389418,org.apache.el.util.ReflectionUtil,9.9,1,0,8,37,34,6,0,5,0.75,336,1,0,0,0.225,0,0,36,4,1.5556,0
Tomcat,6.0.389418,org.apache.catalina.ant.JKStatusUpdateTask,33,5,0,2,46,283,0,0,28,0.857142857,490,1,0,0.701030928,0.286666667,1,1,14.86666667,20,1.9,0
Tomcat,6.0.389418,org.apache.catalina.connector.Connector,81.4,1,0,31,142,2349,16,0,71,0.923679061,1303,0.971428571,8,0,0.133250311,0,0,16.13513514,8,1.2297,0
Tomcat,6.0.389418,org.apache.jasper.xmlparser.UCSReader,11,2,0,3,25,0,1,0,10,0.864197531,466,0.444444444,0,0.555555556,0.316666667,1,2,44.7,1,0.8,0
Tomcat,6.0.389418,org.apache.jasper.compiler.tagplugin.TagPluginContext,15.4,1,0,18,14,91,18,0,14,2,14,0,0,0,0.571428571,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.ant.jmx.JMXAccessorQueryTask,7.7,5,0,2,37,15,0,0,5,0.833333333,259,1,0,0.942857143,0.4,1,1,35.71428571,12,2.8571,0
Tomcat,6.0.389418,org.apache.catalina.util.ProcessHelper,12.1,1,0,2,74,27,0,0,7,0.7,772,1,1,0,0.257142857,0,0,68.27272727,6,1.5455,0
Tomcat,6.0.389418,org.apache.coyote.http11.filters.VoidInputFilter,8.8,1,0,6,13,26,2,0,7,1,34,1,1,0,0.392857143,0,0,3,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.util.ExtensionValidator,8.8,1,0,7,60,12,1,0,3,0.571428571,522,1,1,0,0.183673469,0,0,63.75,11,2.875,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.ServerLifecycleListener,38.5,1,0,30,118,0,0,0,6,0.544117647,1756,1,0,0,0.120915033,0,0,49.11428571,11,1.6571,0
Tomcat,6.0.389418,org.apache.tomcat.jni.PasswordCallback,1.1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.util.SystemLogHandler,35.2,4,0,1,63,478,1,0,29,0.387096774,223,1,0,0.62962963,0.139784946,2,9,5.875,2,1,0
Tomcat,6.0.389418,org.apache.jk.common.JkMX,34.1,2,0,3,63,313,0,0,27,0.871428571,912,0.785714286,0,0.452830189,0.286666667,0,0,27.96774194,3,1.129,0
Tomcat,6.0.389418,javax.servlet.jsp.PageContext,18.7,2,2,0,21,136,0,0,17,1.0625,60,0,0,0.483870968,0.189542484,0,0,1.764705882,1,0.9412,0
Tomcat,6.0.389418,org.apache.catalina.Valve,5.5,1,0,30,5,10,28,0,5,2,5,0,0,0,0.4,0,0,0,1,1,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.BodyTag,2.2,1,0,0,2,1,0,0,2,2,4,0,0,0,0.75,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.core.StandardContextValve,8.8,2,0,12,35,20,1,0,3,0.928571429,245,1,2,0.769230769,0.380952381,0,0,29.125,1,0.75,1
Tomcat,6.0.389418,org.apache.catalina.ant.ResourcesTask,4.4,5,0,2,10,0,0,0,4,0,39,1,0,0.957746479,0.625,1,1,8.5,1,0.75,0
Tomcat,6.0.389418,org.apache.jasper.el.JspPropertyNotFoundException,1.1,6,0,2,7,0,2,0,1,2,17,0,0,1,1,0,0,16,0,0,0
Tomcat,6.0.389418,org.apache.jasper.compiler.JspConfig,7.7,1,0,13,55,3,5,0,3,0.537037037,724,1,2,0,0.371428571,0,0,101.1428571,11,2.5714,0
Tomcat,6.0.389418,org.apache.catalina.deploy.ApplicationParameter,11,1,0,3,15,3,3,0,10,0.666666667,108,1,0,0,0.466666667,0,0,9.4,2,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.collections.MultiMapNamesEnumeration,4.4,1,0,2,9,0,0,0,2,0.25,91,0,1,0,0.5,0,0,20.75,5,2,0
Tomcat,6.0.389418,org.apache.naming.ResourceRef,4.4,2,0,3,20,6,3,0,4,1.333333333,146,0,0,0.882352941,0.75,0,0,34.5,3,1.25,0
Tomcat,6.0.389418,org.apache.catalina.ContainerServlet,2.2,1,0,3,2,1,2,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.jni.SSL,15.4,1,0,3,15,91,1,0,14,1.076923077,135,0,0,0,0.153061224,0,0,0.214285714,1,0.9286,0
Tomcat,6.0.389418,org.apache.el.parser.AstMod,2.2,4,0,5,5,1,1,0,2,2,24,0,0,0.975609756,0.666666667,0,0,11,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.users.MemoryGroupCreationFactory,4.4,1,0,5,15,0,1,0,4,0.5,102,1,2,0,0.4375,0,0,24,6,2,0
Tomcat,6.0.389418,org.apache.tomcat.util.IntrospectionUtils,41.8,1,0,26,113,637,21,0,36,0.848648649,2141,0.2,0,0,0.135135135,0,0,55.21052632,19,3.8158,0
Tomcat,6.0.389418,org.apache.catalina.servlets.DefaultServlet,42.9,3,1,10,194,575,2,0,3,0.883223684,3271,1,3,0.393442623,0.191950464,2,5,82.46153846,16,2.6154,1
Tomcat,6.0.389418,org.apache.jasper.compiler.DefaultErrorHandler,5.5,1,0,5,21,10,1,0,4,2,129,0,0,0,0.52,0,0,24.8,1,0.8,0
Tomcat,6.0.389418,org.apache.catalina.ant.JMXSetTask,8.8,5,0,2,16,0,0,0,8,0.571428571,103,1,0,0.906666667,0.6875,2,2,11.5,1,0.875,0
Tomcat,6.0.389418,org.apache.catalina.connector.OutputBuffer,39.6,2,0,12,81,142,4,0,31,0.812030075,675,0.736842105,5,0.276595745,0.182098765,1,2,17.22222222,3,1.0833,0
Tomcat,6.0.389418,org.apache.naming.factory.Constants,1.1,1,0,0,2,0,0,0,1,2,14,0,0,0,1,0,0,3,0,0,0
Tomcat,6.0.389418,javax.el.ArrayELResolver,11,2,0,0,43,33,0,0,8,0.666666667,289,1,0,0.466666667,0.48,1,1,27.8,6,2,0
Tomcat,6.0.389418,org.apache.jasper.compiler.Mark,16.5,1,0,51,29,0,50,0,12,0.62987013,401,0.545454545,2,0,0.233333333,0,0,25,7,1.4667,0
Tomcat,6.0.389418,org.apache.catalina.session.StandardSessionFacade,20.9,1,0,2,34,0,2,0,19,0,115,1,1,0,0.263157895,0,0,5,1,0.8947,0
Tomcat,6.0.389418,org.apache.catalina.util.CustomObjectInputStream,3.3,3,0,3,10,0,3,0,2,0,59,1,0,0.974025974,0.466666667,1,1,18.33333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.connector.CoyoteReader,15.4,3,0,2,28,0,1,0,11,0.788461538,257,1,1,0.657142857,0.292307692,2,5,17.07142857,1,0.8571,0
Tomcat,6.0.389418,org.apache.el.parser.AstEqual,2.2,4,0,4,6,1,1,0,2,2,25,0,0,0.975609756,0.666666667,1,1,11.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.loader.StandardClassLoaderMBean,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tomcat,6.0.389418,org.apache.catalina.ssi.ExpressionTokenizer,6.6,1,0,1,11,1,1,0,5,1.070588235,308,0.235294118,0,0,0.444444444,0,0,47.5,28,7,0
Tomcat,6.0.389418,org.apache.catalina.Contained,2.2,1,0,4,2,1,3,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.ant.jmx.JMXAccessorCondition,36.3,2,0,5,44,418,0,0,29,0.888392857,434,1,0,0.219512195,0.696969697,0,0,11.72727273,28,1.9697,0
Tomcat,6.0.389418,org.apache.catalina.core.DummyRequest,130.9,1,0,8,121,6959,1,0,118,0.978813559,398,1,2,0,0.086241276,0,0,2.277310924,1,0.9748,0
Tomcat,6.0.389418,javax.servlet.http.HttpSessionBindingListener,2.2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.RoleMBean,1.1,2,0,4,5,0,0,0,1,2,19,1,0,1,1,0,0,15,0,0,0
Tomcat,6.0.389418,org.apache.catalina.connector.RequestFacade,63.8,1,0,20,133,0,15,0,56,0.043859649,1008,1,2,0,0.256140351,0,0,16.34482759,4,2.1034,0
Tomcat,6.0.389418,org.apache.jasper.compiler.JDTCompiler,2.2,2,0,19,44,1,3,0,1,2,410,0,0,0.933333333,0.75,2,2,204,1,0.5,0
Tomcat,6.0.389418,org.apache.naming.NamingContextBindingsEnumeration,7.7,1,0,4,20,9,3,0,6,0.333333333,93,1,0,0,0.428571429,0,0,12,1,0.8571,0
Tomcat,6.0.389418,javax.servlet.jsp.HttpJspPage,1.1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.threads.ThreadWithAttributes,12.1,2,0,9,13,7,9,0,10,0.814285714,105,0.857142857,0,0.871428571,0.416666667,0,0,7.909090909,2,1.3636,0
Tomcat,6.0.389418,org.apache.naming.java.javaURLContextFactory,4.4,1,0,3,10,4,0,0,3,1,43,0.5,0,0,0.533333333,0,0,9.25,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.StandardHostMBean,6.6,2,0,6,19,1,0,0,5,0.8,87,1,0,0.911111111,0.7,0,0,13.33333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.users.AbstractUser,19.8,1,1,4,19,135,1,0,18,0.862745098,57,1,0,0,0.375,0,0,2,1,0.9444,0
Tomcat,6.0.389418,org.apache.tomcat.util.http.MimeHeaders,20.9,1,0,22,41,63,20,0,17,0.5,378,0.666666667,1,0,0.357894737,0,0,18.73684211,5,1.9474,0
Tomcat,6.0.389418,org.apache.tomcat.util.http.MimeHeaderField,4.4,1,0,2,7,0,1,0,4,0.75,33,0.5,4,0,1,0,0,6.25,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.deploy.ContextEnvironment,15.4,1,0,8,19,33,8,0,13,0.782051282,149,1,1,0,0.357142857,0,0,9.214285714,4,1.1429,0
Tomcat,6.0.389418,javax.el.MethodExpression,3.3,2,3,0,4,3,0,0,3,2,6,0,0,0.666666667,0.666666667,0,0,1,1,0.6667,0
Tomcat,6.0.389418,javax.servlet.http.HttpServlet,15.4,2,6,0,51,61,0,0,2,1.020979021,574,1,0,0.5,0.373626374,1,1,39.21428571,4,1.2143,1
Tomcat,6.0.389418,org.apache.jasper.runtime.JspFactoryImpl,11,2,0,10,31,33,5,0,5,0.666666667,174,1,1,0.428571429,0.344444444,0,0,15.9,3,1.6,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.AbstractObjectCreationFactory,4.4,1,0,2,5,0,0,0,4,0.333333333,18,1,1,0,0.5,0,0,3.25,1,0.75,0
Tomcat,6.0.389418,org.apache.el.util.ConcurrentCache,3.3,1,0,1,11,0,1,0,3,0.166666667,67,1,0,0,0.666666667,0,0,20.33333333,3,1.6667,0
Tomcat,6.0.389418,org.apache.jk.config.GeneratorApache2,12.1,1,0,2,30,5,1,0,9,0.6,581,0,1,0,0.272727273,0,0,51.36363636,6,1.5455,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Registry,23.1,1,0,1,22,210,0,0,21,1.05,47,0,0,0,0.306122449,0,0,0.142857143,1,0.9524,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.SSLSupport,6.6,1,0,11,7,15,10,0,5,1.16,79,0,1,0,0.6,0,0,11.33333333,1,0.8333,0
Tomcat,6.0.389418,org.apache.catalina.ant.ServerinfoTask,2.2,5,0,2,5,1,0,0,2,2,11,0,0,0.985507246,1,1,1,4.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.users.Constants,1.1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.jasper.xmlparser.SymbolTable,8.8,1,0,2,13,8,1,0,8,0.571428571,296,1,1,0,0.5625,0,0,35.625,5,3,0
Tomcat,6.0.389418,org.apache.jasper.compiler.PageInfo,89.1,1,0,29,110,3002,21,0,80,0.976704545,879,1,2,0,0.169472503,0,0,9.308641975,3,1.1481,0
Tomcat,6.0.389418,org.apache.catalina.valves.RequestDumperValve,5.5,2,0,8,60,8,1,0,4,1.125,555,1,1,0.869565217,0.5,0,0,109.6,2,0.8,0
Tomcat,6.0.389418,org.apache.catalina.servlets.WebdavServlet,34.1,4,0,14,176,311,2,0,2,0.968055556,4485,1,1,0.677777778,0.252777778,4,8,142.9032258,32,3.9032,1
Tomcat,6.0.389418,org.apache.tomcat.util.digester.SetTopRule,8.8,2,0,4,23,16,1,0,8,0.428571429,166,1,0,0.733333333,0.46875,1,1,19.375,1,0.5,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Mmap,5.5,1,0,1,6,10,0,0,5,1.25,10,0,0,0,0.4,0,0,0.6,1,0.8,0
Tomcat,6.0.389418,org.apache.jasper.servlet.JspCServletContext,27.5,1,0,2,56,268,2,0,25,0.847222222,307,1,0,0,0.262857143,0,0,11.16,8,1.32,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.ParserFeatureSetterFactory,3.3,1,0,3,7,1,1,0,2,0.5,25,1,0,0,0.5,0,0,7,1,0.3333,0
Tomcat,6.0.389418,org.apache.catalina.users.MemoryUserDatabase,28.6,1,0,16,89,91,7,0,24,0.772,918,1,1,0,0.246666667,0,0,33.92307692,5,1.1538,0
Tomcat,6.0.389418,org.apache.tomcat.jni.SSLContext,15.4,1,0,1,15,91,1,0,14,2,17,0,0,0,0.4,0,0,0.214285714,1,0.9286,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.LeaderFollowerWorkerThread,3.3,1,0,5,13,0,1,0,3,0,81,0,1,0,0.555555556,0,0,25.66666667,7,2.6667,0
Tomcat,6.0.389418,org.apache.naming.resources.Constants,1.1,1,0,0,2,0,0,0,1,2,7,0,0,0,1,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.coyote.http11.filters.IdentityInputFilter,11,1,0,6,20,1,2,0,9,0.759259259,157,1,3,0,0.361111111,0,0,14.1,1,0.8,0
Tomcat,6.0.389418,javax.servlet.jsp.JspException,5.5,3,2,0,8,4,0,0,5,0.5,31,1,0,0.944444444,0.6,0,0,5,1,0.2,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.Otherwise,2.2,1,0,2,5,1,0,0,2,2,11,0,0,0,0.75,0,0,4.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.core.StandardEngine,30.8,2,0,25,88,230,8,0,26,0.864197531,674,1,1,0.726315789,0.24691358,1,4,22.75,10,1.5,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.RuleSet,2.2,1,0,9,2,1,9,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.compiler.ELParser,18.7,1,0,11,39,86,1,0,3,0.7578125,594,1,3,0,0.3125,0,0,33.47058824,14,3.6471,1
Tomcat,6.0.389418,org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask,4.4,5,0,2,14,6,0,0,3,1.333333333,47,1,0,0.970588235,0.583333333,1,1,10.5,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.valves.RemoteAddrValve,3.3,3,0,4,7,3,1,0,3,1.5,17,1,0,0.933333333,0.555555556,1,1,4.333333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.SessionEvent,5.5,2,0,4,10,4,3,0,5,0.583333333,56,1,1,0.333333333,0.4,0,0,9.6,1,0.8,0
Tomcat,6.0.389418,org.apache.catalina.security.SecurityConfig,6.6,1,0,4,18,7,1,0,3,0.833333333,104,1,1,0,0.5,0,0,15.33333333,4,1.6667,0
Tomcat,6.0.389418,org.apache.jasper.el.JspValueExpression,14.3,3,0,3,30,0,0,0,13,0.291666667,206,1,1,0.45,0.252747253,1,1,14.69230769,1,0.8462,0
Tomcat,6.0.389418,org.apache.catalina.session.Constants,1.1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.el.parser.JJTELParserState,13.2,1,0,2,25,0,1,0,0,0.436363636,212,1,0,0,0.395833333,0,0,16.25,3,1.3333,0
Tomcat,6.0.389418,org.apache.catalina.core.ApplicationRequest,8.8,2,0,3,26,0,1,0,6,0.619047619,221,1,1,0.837837838,0.5,0,0,26.25,3,1.375,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.GlobalResourcesLifecycleListener,7.7,1,0,11,38,0,0,0,2,0.666666667,351,1,1,0,0.366666667,0,0,48.71428571,3,1.1429,0
Tomcat,6.0.389418,org.apache.naming.factory.ResourceFactory,2.2,1,0,1,17,1,0,0,2,2,160,0,0,0,0.6,0,0,79,1,0.5,0
Tomcat,6.0.389418,org.apache.naming.factory.OpenEjbFactory,2.2,1,0,1,10,1,0,0,2,2,54,1,0,0,0.6,0,0,25.5,1,0.5,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.MessageBytes,46.2,1,0,53,104,0,49,0,39,0.76508344,1169,0.789473684,3,0,0.148558758,1,2,26.38095238,13,2.5952,0
Tomcat,6.0.389418,org.apache.catalina.ant.StartTask,4.4,5,0,2,13,0,0,0,4,0,58,1,0,0.957746479,0.625,1,1,13.25,1,0.75,0
Tomcat,6.0.389418,org.apache.el.parser.TokenMgrError,6.6,3,0,1,22,15,1,0,4,1.12,184,0,0,0.85,0.5,1,1,28.83333333,14,2.8333,0
Tomcat,6.0.389418,org.apache.jasper.compiler.TagConstants,0,1,0,8,0,0,8,0,0,2,57,0,0,0,0,0,0,0,0,0,0
Tomcat,6.0.389418,org.apache.el.parser.AstString,5.5,3,0,3,13,8,1,0,5,0.75,101,1,0,0.906976744,0.45,1,2,19,10,2.8,0
Tomcat,6.0.389418,javax.servlet.http.HttpSessionBindingEvent,5.5,3,0,0,7,2,0,0,5,0.625,33,1,0,0.5,0.5,0,0,5.2,1,0.6,0
Tomcat,6.0.389418,org.apache.catalina.ant.ValidatorTask,4.4,4,0,5,31,0,0,0,4,0,125,1,0,0.95,0.625,2,2,30,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.servlets.CGIServlet,13.2,3,0,4,119,40,4,0,3,0.833333333,1190,0.666666667,0,0.705882353,0.246753247,2,4,97.66666667,1,0.8333,1
Tomcat,6.0.389418,org.apache.tomcat.util.net.jsse.JSSE14SocketFactory,9.9,3,1,5,50,26,2,0,1,0.75,375,1,1,0.774193548,0.4,2,7,40.33333333,16,2.6667,0
Tomcat,6.0.389418,javax.servlet.http.HttpServletResponse,18.7,1,0,0,17,136,0,0,17,1.0625,58,0,0,0,0.470588235,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition,25.3,2,0,5,31,175,0,0,21,0.827272727,189,1,0,0.290322581,0.695652174,0,0,6.782608696,5,1.1304,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.GroupMBean,6.6,2,0,9,33,0,0,0,5,0.8,212,1,1,0.911111111,0.7,0,0,33.66666667,3,1.6667,0
Tomcat,6.0.389418,org.apache.catalina.startup.ConnectorCreateRule,3.3,2,0,4,8,1,1,0,3,2,21,0,0,0.846153846,0.666666667,1,2,6,1,0.6667,0
Tomcat,6.0.389418,org.apache.naming.resources.FileDirContext,35.2,2,0,11,85,296,3,0,28,0.666666667,865,1,0,0.691489362,0.193548387,1,15,25.84375,12,1.75,0
Tomcat,6.0.389418,org.apache.catalina.core.StandardWrapperFacade,5.5,1,0,2,11,0,1,0,5,0,43,1,1,0,0.466666667,0,0,7.4,3,1.2,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.GenericParser,3.3,1,0,3,15,1,1,0,2,0.833333333,64,1,0,0,0.5,0,0,19.33333333,1,0.3333,0
Tomcat,6.0.389418,org.apache.jasper.xmlparser.EncodingMap,8.8,1,0,1,13,4,1,0,7,0.571428571,2144,1,0,0,0.5,0,0,266.75,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.core.DummyResponse,74.8,1,0,4,69,2278,1,0,68,2,170,0,0,0,0.136029412,0,0,1.5,1,0.9853,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Status,60.5,1,0,1,56,1485,1,0,54,1.018518519,329,0,0,0,0.5,0,0,3.909090909,1,0.9818,0
Tomcat,6.0.389418,org.apache.catalina.mbeans.MBeanFactory,40.7,2,0,39,175,660,2,0,30,0.944444444,1350,1,0,0.539473684,0.433333333,0,0,35.40540541,4,1.1081,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.jsse.JSSEImplementation,5.5,2,0,8,16,2,1,0,4,1.041666667,88,0.166666667,1,0.625,0.625,0,0,15.4,1,0.6,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Time,7.7,1,0,0,8,21,0,0,7,1.166666667,20,0,0,0,0.428571429,0,0,1.571428571,1,0.8571,0
Tomcat,6.0.389418,org.apache.el.parser.ELParserTokenManager,41.8,1,0,5,54,227,1,0,7,0.776216216,3880,0.16,1,0,0.405405405,0,0,100.4473684,95,7.8947,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Lock,11,1,0,1,11,45,0,0,10,1.111111111,19,0,0,0,0.3,0,0,0.3,1,0.9,0
Tomcat,6.0.389418,org.apache.jk.common.AprAcceptor,3.3,1,0,2,5,1,1,0,2,0.5,16,0,1,0,0.555555556,0,0,4,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.Cluster,13.2,1,0,4,12,66,3,0,12,2,12,0,0,0,0.416666667,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.ant.ReloadTask,4.4,5,0,2,13,0,0,0,4,0,58,1,0,0.957746479,0.625,1,1,13.25,1,0.75,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.jsse.JSSE14Factory,3.3,1,1,6,6,3,1,0,2,2,16,0,0,0,0.666666667,0,0,4.333333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.core.ApplicationFilterChain,9.9,1,0,8,29,10,4,0,2,0.569444444,433,0.888888889,4,0,0.303571429,0,0,46.11111111,2,0.8889,1
Tomcat,6.0.389418,org.apache.jk.common.Shm14,8.8,4,0,6,27,24,0,0,7,0.857142857,90,0.5,0,0.907692308,0.285714286,2,5,10,3,1,0
Tomcat,6.0.389418,org.apache.catalina.deploy.ContextResourceEnvRef,4.4,2,0,3,11,0,2,0,4,0,60,1,0,0.8,0.625,0,0,13.75,2,1,0
Tomcat,6.0.389418,org.apache.jasper.security.SecurityClassLoad,3.3,1,0,3,11,1,1,0,2,0.5,342,1,0,0,0.5,0,0,112.6666667,2,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.util.ServerInfo,6.6,1,0,6,17,9,6,0,5,0.6,150,1,0,0,0.2,0,0,23.5,1,0.6667,0
Tomcat,6.0.389418,org.apache.el.ValueExpressionImpl,16.5,3,0,6,35,19,1,0,14,0.514285714,209,1,3,0.409090909,0.186666667,1,1,12.6,3,1,0
Tomcat,6.0.389418,org.apache.juli.FileHandler,8.8,2,0,0,47,0,0,0,5,0.371428571,384,1,0,0.727272727,0.458333333,1,3,46.375,4,1.625,0
Tomcat,6.0.389418,org.apache.el.parser.ELParserConstants,1.1,1,0,2,1,0,2,0,0,2,298,0,0,0,0,0,0,240,0,0,0
Tomcat,6.0.389418,org.apache.catalina.deploy.LoginConfig,12.1,1,0,14,16,0,13,0,11,0.6,144,1,0,0,0.727272727,0,0,11.72727273,4,1.0909,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.SimpleTag,5.5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.4,0,0,0,1,1,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagAttributeInfo,16.5,1,0,0,24,61,0,0,15,0.818181818,257,0.909090909,0,0,0.35,0,0,15.4,3,0.9333,0
Tomcat,6.0.389418,javax.servlet.UnavailableException,7.7,4,0,0,8,0,0,0,7,0.5,76,1,1,0.857142857,0.535714286,0,0,9.428571429,2,0.5714,0
Tomcat,6.0.389418,org.apache.jasper.runtime.ServletResponseWrapperInclude,4.4,3,0,2,8,2,2,0,4,0.666666667,33,1,1,0.921052632,0.5,0,0,6.75,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.Globals,1.1,1,0,0,2,0,0,0,1,2,41,0,0,0,1,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.Ascii,14.3,1,0,6,15,64,6,0,12,0.869047619,390,1,0,0,0.333333333,0,0,28.46153846,1,0.8462,0
Tomcat,6.0.389418,org.apache.catalina.connector.CoyoteOutputStream,9.9,3,0,2,16,0,1,0,6,0.125,56,1,1,0.714285714,0.333333333,2,4,5.111111111,1,0.8889,0
